featureID	uniq_len	num_alignments	counts	tpm
b2357	490	0.0	0.00	0.00
b2358	365	0.0	0.00	0.00
b2359	363	0.0	0.00	0.00
b2360	825	0.0	0.00	0.00
b2361	527	0.0	0.00	0.00
b2362	352	0.0	0.00	0.00
b2363	220	0.0	0.00	0.00
b2364	936	2.0	2.00	1.20
b2365	1338	1.0	1.00	0.42
b2366	1329	0.0	0.00	0.00
b2367	1538	18.0	18.00	6.55
b2368	1163	0.0	0.00	0.00
b2369	611	0.0	0.00	0.00
b2370	3594	7.0	7.00	1.09
b2371	1146	2.0	0.31	0.15
b2372	945	5.0	3.85	2.28
b2373	1695	0.0	0.00	0.00
b2374	1251	0.0	0.00	0.00
b2375	636	0.0	0.00	0.00
b2376	276	0.0	0.00	0.00
b2377	243	0.0	0.00	0.00
b2378	921	0.0	0.00	0.00
b2379	1239	1.0	1.00	0.45
b2380	1698	4.0	2.01	0.66
b2381	735	0.0	0.00	0.00
b2382	858	0.0	0.00	0.00
b2383	2496	6.0	5.33	1.20
b2384	1037	0.0	0.00	0.00
b2385	1085	0.0	0.00	0.00
b2386	1248	0.0	0.00	0.00
b2387	327	0.0	0.00	0.00
b2388	966	0.0	0.00	0.00
b2389	1257	0.0	0.00	0.00
b2390	327	0.0	0.00	0.00
b2392	1239	0.0	0.00	0.00
b2393	1203	0.0	0.00	0.00
b2394	1113	0.0	0.00	0.00
b2395	2190	1.0	1.00	0.26
b2396	76	0.0	0.00	0.00
b2397	76	0.0	0.00	0.00
b2398	345	0.0	0.00	0.00
b2399	393	0.0	0.00	0.00
b2400	1416	0.0	0.00	0.00
b2401	76	0.0	0.00	0.00
b2402	76	0.0	0.00	0.00
b2403	76	0.0	0.00	0.00
b2404	76	0.0	0.00	0.00
b2405	885	0.0	0.00	0.00
b2406	1257	0.0	0.00	0.00
b2407	834	1.0	1.00	0.67
b2408	765	0.0	0.00	0.00
b2409	927	0.0	0.00	0.00
b2410	995	0.0	0.00	0.00
b2411	2016	0.0	0.00	0.00
b2412	987	0.0	0.00	0.00
b2413	762	0.0	0.00	0.00
b2414	972	0.0	0.00	0.00
b2415	258	1.0	0.21	0.46
b2416	1728	0.0	0.00	0.00
b2417	510	0.0	0.00	0.00
b2418	852	3.0	2.50	1.64
b2419	375	0.0	0.00	0.00
b2420	735	0.0	0.00	0.00
b2421	912	0.0	0.00	0.00
b2422	1087	0.0	0.00	0.00
b2423	864	0.0	0.00	0.00
b2424	832	0.0	0.00	0.00
b2425	1016	0.0	0.00	0.00
b2426	792	0.0	0.00	0.00
b2427	858	0.0	0.00	0.00
b2428	897	0.0	0.00	0.00
b2429	1425	0.0	0.00	0.00
b2430	1305	0.0	0.00	0.00
b2431	900	2.0	2.00	1.24
b2432	576	0.0	0.00	0.00
b2433	436	3.0	3.00	3.85
b2434	412	0.0	0.00	0.00
b2435	870	0.0	0.00	0.00
b2436	900	236.0	236.00	146.79
b2437	1053	0.0	0.00	0.00
b2438	501	0.0	0.00	0.00
b2439	660	0.0	0.00	0.00
b2440	888	0.0	0.00	0.00
b2441	1362	0.0	0.00	0.00
b2442	1209	1.0	1.00	0.46
b2443	642	0.0	0.00	0.00
b2444	246	0.0	0.00	0.00
b2445	369	0.0	0.00	0.00
b2446	413	0.0	0.00	0.00
b2447	590	0.0	0.00	0.00
b2448	378	0.0	0.00	0.00
b2449	393	0.0	0.00	0.00
b2450	810	15.0	14.05	9.71
b2451	1400	0.0	0.00	0.00
b2452	1223	2.0	2.00	0.92
b2453	1177	0.0	0.00	0.00
b2454	826	0.0	0.00	0.00
b2455	1404	0.0	0.00	0.00
b2456	288	0.0	0.00	0.00
b2457	294	0.0	0.00	0.00
b2458	1013	0.0	0.00	0.00
b2459	796	0.0	0.00	0.00
b2460	672	0.0	0.00	0.00
b2461	454	2.0	1.80	2.21
b2462	336	1.0	0.15	0.25
b2463	2280	1.0	1.00	0.25
b2464	951	0.0	0.00	0.00
b2465	2004	229.0	229.00	63.97
b2466	1044	0.0	0.00	0.00
b2467	576	0.0	0.00	0.00
b2468	1980	0.0	0.00	0.00
b2469	1701	1.0	1.00	0.33
b2470	3114	0.0	0.00	0.00
b2471	357	0.0	0.00	0.00
b2472	1128	0.0	0.00	0.00
b2473	699	0.0	0.00	0.00
b2474	2016	0.0	0.00	0.00
b2475	864	0.0	0.00	0.00
b2476	714	0.0	0.00	0.00
b2477	1035	0.0	0.00	0.00
b2478	879	0.0	0.00	0.00
b2479	572	0.0	0.00	0.00
b2480	470	9.0	7.49	8.92
b2481	617	0.0	0.00	0.00
b2482	2018	0.0	0.00	0.00
b2483	948	8.0	8.00	4.72
b2484	1440	0.0	0.00	0.00
b2485	651	0.0	0.00	0.00
b2486	1570	0.0	0.00	0.00
b2487	1657	0.0	0.00	0.00
b2488	542	0.0	0.00	0.00
b2489	747	0.0	0.00	0.00
b2490	406	0.0	0.00	0.00
b2491	2013	0.0	0.00	0.00
b2492	849	0.0	0.00	0.00
b2493	1062	0.0	0.00	0.00
b2494	1464	0.0	0.00	0.00
b2495	360	0.0	0.00	0.00
b2496	702	0.0	0.00	0.00
b2497	1290	0.0	0.00	0.00
b2498	627	0.0	0.00	0.00
b2499	1037	0.0	0.00	0.00
b2500	638	0.0	0.00	0.00
b2501	2067	0.0	0.00	0.00
b2502	1542	0.0	0.00	0.00
b2503	2244	0.0	0.00	0.00
b2504	192	0.0	0.00	0.00
b2505	519	0.0	0.00	0.00
b2506	540	0.0	0.00	0.00
b2507	1578	0.0	0.00	0.00
b2508	1467	0.0	0.00	0.00
b2509	1367	0.0	0.00	0.00
b2510	212	0.0	0.00	0.00
b2511	1473	0.0	0.00	0.00
b2512	1179	0.0	0.00	0.00
b2513	621	0.0	0.00	0.00
b2514	1275	0.0	0.00	0.00
b2515	1118	0.0	0.00	0.00
b2516	1014	0.0	0.00	0.00
b2517	1155	0.0	0.00	0.00
b2518	432	0.0	0.00	0.00
b2519	2313	0.0	0.00	0.00
b2520	4962	10.0	9.35	1.05
b2521	846	0.0	0.00	0.00
b2522	775	8.0	5.00	3.61
b2523	1284	2.0	1.62	0.71
b2524	201	0.0	0.00	0.00
b2525	336	1.0	0.23	0.38
b2526	1851	1.0	0.76	0.23
b2527	516	0.0	0.00	0.00
b2528	324	0.0	0.00	0.00
b2529	387	0.0	0.00	0.00
b2530	1215	0.0	0.00	0.00
b2531	489	0.0	0.00	0.00
b2532	741	0.0	0.00	0.00
b2533	804	0.0	0.00	0.00
b2534	855	0.0	0.00	0.00
b2535	1272	0.0	0.00	0.00
b2536	1131	0.0	0.00	0.00
b2537	825	1.0	1.00	0.68
b2538	1358	0.0	0.00	0.00
b2539	514	0.0	0.00	0.00
b2540	316	0.0	0.00	0.00
b2541	809	0.0	0.00	0.00
b2542	1203	0.0	0.00	0.00
b2543	423	0.0	0.00	0.00
b2544	873	22.0	21.49	13.78
b2545	1062	0.0	0.00	0.00
b2546	999	0.0	0.00	0.00
b2547	1512	0.0	0.00	0.00
b2548	984	0.0	0.00	0.00
b2549	3282	0.0	0.00	0.00
b2550	1194	0.0	0.00	0.00
b2551	1254	0.0	0.00	0.00
b2552	1191	1.0	1.00	0.47
b2553	339	0.0	0.00	0.00
b2554	1324	0.0	0.00	0.00
b2555	703	0.0	0.00	0.00
b2556	1428	0.0	0.00	0.00
b2557	3888	0.0	0.00	0.00
b2558	1553	1.0	1.00	0.36
b2559	500	0.0	0.00	0.00
b2560	636	0.0	0.00	0.00
b2561	849	0.0	0.00	0.00
b2562	261	0.0	0.00	0.00
b2563	380	0.0	0.00	0.00
b2564	731	0.0	0.00	0.00
b2565	729	0.0	0.00	0.00
b2566	902	10.0	10.00	6.21
b2567	677	0.0	0.00	0.00
b2568	975	0.0	0.00	0.00
b2569	1800	0.0	0.00	0.00
b2570	476	0.0	0.00	0.00
b2571	952	0.0	0.00	0.00
b2572	650	0.0	0.00	0.00
b2573	572	0.0	0.00	0.00
b2574	1607	0.0	0.00	0.00
b2575	722	0.0	0.00	0.00
b2576	1335	0.0	0.00	0.00
b2577	882	1.0	1.00	0.63
b2578	588	0.0	0.00	0.00
b2579	384	0.0	0.00	0.00
b2580	690	0.0	0.00	0.00
b2581	1038	0.0	0.00	0.00
b2582	420	0.0	0.00	0.00
b2583	699	0.0	0.00	0.00
b2584	2661	0.0	0.00	0.00
b2585	1339	0.0	0.00	0.00
b2586	320	0.0	0.00	0.00
b2587	1295	7.0	7.00	3.03
b2588	120	0.0	0.00	0.00
b2589	2904	94281.0	431.78	83.23
b2590	76	0.0	0.00	0.00
b2591	1542	0.0	0.00	0.00
b2592	2553	0.0	0.00	0.00
b2593	728	0.0	0.00	0.00
b2594	977	0.0	0.00	0.00
b2595	738	0.0	0.00	0.00
b2597	342	0.0	0.00	0.00
b2598	48	0.0	0.00	0.00
b2599	1161	8.0	5.52	2.66
b2600	1122	0.0	0.00	0.00
b2601	1071	0.0	0.00	0.00
b2602	366	0.0	0.00	0.00
b2603	508	0.0	0.00	0.00
b2604	1216	4.0	3.39	1.56
b2605	483	0.0	0.00	0.00
b2606	348	0.0	0.00	0.00
b2607	768	0.0	0.00	0.00
b2608	549	78.0	78.00	79.53
b2609	249	0.0	0.00	0.00
b2610	1362	3.0	2.67	1.10
b2611	792	0.0	0.00	0.00
b2614	594	1.0	1.00	0.94
b2615	879	0.0	0.00	0.00
b2616	1662	0.0	0.00	0.00
b2617	342	0.0	0.00	0.00
b2618	280	0.0	0.00	0.00
b2619	466	0.0	0.00	0.00
b2620	483	0.0	0.00	0.00
b2621	363	0.0	0.00	0.00
b2622	1242	0.0	0.00	0.00
b2623	957	0.0	0.00	0.00
b2624	213	1.0	1.00	2.63
b2625	1410	0.0	0.00	0.00
b2626	627	0.0	0.00	0.00
b2627	2186	0.0	0.00	0.00
b2628	1613	0.0	0.00	0.00
b2629	264	24.0	19.24	40.80
b2630	1066	2.0	1.27	0.67
b2631	364	0.0	0.00	0.00
b2632	864	0.0	0.00	0.00
b2633	822	0.0	0.00	0.00
b2634	702	0.0	0.00	0.00
b2635	236	0.0	0.00	0.00
b2636	443	0.0	0.00	0.00
b2637	468	0.0	0.00	0.00
b2638	315	0.0	0.00	0.00
b2641	1016	0.0	0.00	0.00
b2642	1704	0.0	0.00	0.00
b2643	459	0.0	0.00	0.00
b2644	483	0.0	0.00	0.00
b2645	318	0.0	0.00	0.00
b2646	330	0.0	0.00	0.00
b2647	4581	0.0	0.00	0.00
b2648	240	8.0	4.69	10.94
b2649	792	0.0	0.00	0.00
b2650	483	0.0	0.00	0.00
b2652	76	4.0	1.08	7.94
b2659	978	0.0	0.00	0.00
b2660	1269	0.0	0.00	0.00
b2661	1449	0.0	0.00	0.00
b2662	1281	0.0	0.00	0.00
b2663	1401	0.0	0.00	0.00
b2664	663	0.0	0.00	0.00
b2665	450	0.0	0.00	0.00
b2666	159	0.0	0.00	0.00
b2667	300	0.0	0.00	0.00
b2668	525	4.0	3.00	3.20
b2669	405	0.0	0.00	0.00
b2670	450	0.0	0.00	0.00
b2671	345	0.0	0.00	0.00
b2672	330	0.0	0.00	0.00
b2673	242	0.0	0.00	0.00
b2674	379	0.0	0.00	0.00
b2675	2117	0.0	0.00	0.00
b2676	960	0.0	0.00	0.00
b2677	1195	0.0	0.00	0.00
b2678	1057	0.0	0.00	0.00
b2679	993	0.0	0.00	0.00
b2681	1178	0.0	0.00	0.00
b2682	727	0.0	0.00	0.00
b2683	325	0.0	0.00	0.00
b2684	531	0.0	0.00	0.00
b2685	1173	0.0	0.00	0.00
b2686	1539	0.0	0.00	0.00
b2687	516	0.0	0.00	0.00
b2688	1557	0.0	0.00	0.00
b2689	425	0.0	0.00	0.00
b2690	563	0.0	0.00	0.00
b2691	77	0.0	0.00	0.00
b2692	77	0.0	0.00	0.00
b2693	77	0.0	0.00	0.00
b2694	77	0.0	0.00	0.00
b2695	93	0.0	0.00	0.00
b2696	186	0.0	0.00	0.00
b2697	2631	0.0	0.00	0.00
b2698	501	0.0	0.00	0.00
b2699	1062	0.0	0.00	0.00
b2700	498	0.0	0.00	0.00
b2701	1086	0.0	0.00	0.00
b2702	560	0.0	0.00	0.00
b2703	956	0.0	0.00	0.00
b2704	372	0.0	0.00	0.00
b2705	780	0.0	0.00	0.00
b2706	360	0.0	0.00	0.00
b2707	766	0.0	0.00	0.00
b2708	954	0.0	0.00	0.00
b2709	1511	0.0	0.00	0.00
b2710	1436	0.0	0.00	0.00
b2711	1130	0.0	0.00	0.00
b2712	2253	1.0	1.00	0.25
b2713	528	0.0	0.00	0.00
b2714	1011	0.0	0.00	0.00
b2715	1458	0.0	0.00	0.00
b2716	1425	0.0	0.00	0.00
b2717	463	0.0	0.00	0.00
b2718	399	0.0	0.00	0.00
b2719	763	0.0	0.00	0.00
b2720	542	0.0	0.00	0.00
b2721	1710	0.0	0.00	0.00
b2722	924	0.0	0.00	0.00
b2723	1823	0.0	0.00	0.00
b2724	608	0.0	0.00	0.00
b2725	462	1.0	1.00	1.21
b2726	351	0.0	0.00	0.00
b2727	863	0.0	0.00	0.00
b2728	262	0.0	0.00	0.00
b2729	1117	0.0	0.00	0.00
b2730	1007	0.0	0.00	0.00
b2731	2079	0.0	0.00	0.00
b2732	354	0.0	0.00	0.00
b2733	2562	0.0	0.00	0.00
b2734	657	0.0	0.00	0.00
b2735	768	0.0	0.00	0.00
b2736	905	0.0	0.00	0.00
b2737	1163	0.0	0.00	0.00
b2738	639	0.0	0.00	0.00
b2739	777	0.0	0.00	0.00
b2740	1365	0.0	0.00	0.00
b2741	993	0.0	0.00	0.00
b2742	1140	0.0	0.00	0.00
b2743	620	0.0	0.00	0.00
b2744	735	0.0	0.00	0.00
b2745	1026	0.0	0.00	0.00
b2746	475	0.0	0.00	0.00
b2747	710	0.0	0.00	0.00
b2748	312	0.0	0.00	0.00
b2749	324	0.0	0.00	0.00
b2750	605	0.0	0.00	0.00
b2751	1427	0.0	0.00	0.00
b2752	909	0.0	0.00	0.00
b2753	1038	1.0	1.00	0.54
b2754	285	0.0	0.00	0.00
b2755	918	0.0	0.00	0.00
b2756	586	0.0	0.00	0.00
b2757	661	0.0	0.00	0.00
b2758	1092	0.0	0.00	0.00
b2759	475	0.0	0.00	0.00
b2760	1501	0.0	0.00	0.00
b2761	2667	0.0	0.00	0.00
b2762	735	0.0	0.00	0.00
b2763	1712	1.0	1.00	0.33
b2764	1799	0.0	0.00	0.00
b2765	366	0.0	0.00	0.00
b2766	1262	0.0	0.00	0.00
b2767	251	0.0	0.00	0.00
b2768	576	0.0	0.00	0.00
b2769	857	0.0	0.00	0.00
b2770	753	0.0	0.00	0.00
b2771	1315	0.0	0.00	0.00
b2774	786	0.0	0.00	0.00
b2775	1278	0.0	0.00	0.00
b2776	1479	0.0	0.00	0.00
b2777	672	0.0	0.00	0.00
b2778	873	0.0	0.00	0.00
b2779	1299	0.0	0.00	0.00
b2780	1638	0.0	0.00	0.00
b2781	792	0.0	0.00	0.00
b2782	335	0.0	0.00	0.00
b2783	248	0.0	0.00	0.00
b2784	2235	0.0	0.00	0.00
b2785	1302	0.0	0.00	0.00
b2786	2757	1.0	1.00	0.20
b2787	1341	1.0	1.00	0.42
b2788	1341	1.0	1.00	0.42
b2789	1353	0.0	0.00	0.00
b2790	450	0.0	0.00	0.00
b2791	782	0.0	0.00	0.00
b2792	329	0.0	0.00	0.00
b2793	546	0.0	0.00	0.00
b2794	849	0.0	0.00	0.00
b2795	1365	0.0	0.00	0.00
b2796	1290	0.0	0.00	0.00
b2797	1368	1.0	1.00	0.41
b2798	756	0.0	0.00	0.00
b2799	1149	0.0	0.00	0.00
b2800	648	2.0	1.50	1.30
b2801	1317	0.0	0.00	0.00
b2802	1776	0.0	0.00	0.00
b2803	1419	0.0	0.00	0.00
b2804	423	0.0	0.00	0.00
b2805	732	0.0	0.00	0.00
b2806	1093	0.0	0.00	0.00
b2807	388	0.0	0.00	0.00
b2808	918	0.0	0.00	0.00
b2809	228	0.0	0.00	0.00
b2810	1205	0.0	0.00	0.00
b2811	443	0.0	0.00	0.00
b2812	807	0.0	0.00	0.00
b2813	1098	0.0	0.00	0.00
b2814	77	0.0	0.00	0.00
b2815	77	0.0	0.00	0.00
b2816	77	0.0	0.00	0.00
b2817	1254	0.0	0.00	0.00
b2818	1332	0.0	0.00	0.00
b2819	1826	0.0	0.00	0.00
b2820	3534	0.0	0.00	0.00
b2821	2881	0.0	0.00	0.00
b2822	3369	0.0	0.00	0.00
b2823	308	0.0	0.00	0.00
b2824	388	0.0	0.00	0.00
b2825	550	0.0	0.00	0.00
b2826	461	0.0	0.00	0.00
b2827	795	0.0	0.00	0.00
b2828	876	0.0	0.00	0.00
b2829	2247	0.0	0.00	0.00
b2830	531	0.0	0.00	0.00
b2831	690	0.0	0.00	0.00
b2832	714	0.0	0.00	0.00
b2833	219	0.0	0.00	0.00
b2834	1041	0.0	0.00	0.00
b2835	1186	0.0	0.00	0.00
b2836	2152	0.0	0.00	0.00
b2837	1032	0.0	0.00	0.00
b2838	1263	0.0	0.00	0.00
b2839	922	0.0	0.00	0.00
b2840	679	0.0	0.00	0.00
b2841	1419	1.0	0.98	0.39
b2842	762	0.0	0.00	0.00
b2843	837	0.0	0.00	0.00
b2844	1182	3.0	3.00	1.42
b2845	1230	0.0	0.00	0.00
b2846	633	0.0	0.00	0.00
b2847	802	0.0	0.00	0.00
b2848	475	0.0	0.00	0.00
b2849	426	0.0	0.00	0.00
b2850	490	0.0	0.00	0.00
b2851	492	0.0	0.00	0.00
b2852	1377	0.0	0.00	0.00
b2853	219	0.0	0.00	0.00
b2854	503	0.0	0.00	0.00
b2855	444	0.0	0.00	0.00
b2856	156	0.0	0.00	0.00
b2858	648	0.0	0.00	0.00
b2859	340	0.0	0.00	0.00
b2860	863	0.0	0.00	0.00
b2861	323	0.0	0.00	0.00
b2862	300	0.0	0.00	0.00
b2863	795	0.0	0.00	0.00
b2864	74	0.0	0.00	0.00
b2865	756	0.0	0.00	0.00
b2866	2259	0.0	0.00	0.00
b2867	875	0.0	0.00	0.00
b2868	476	0.0	0.00	0.00
b2869	1779	0.0	0.00	0.00
b2870	1191	0.0	0.00	0.00
b2871	1197	0.0	0.00	0.00
b2872	1212	0.0	0.00	0.00
b2873	1386	0.0	0.00	0.00
b2874	933	0.0	0.00	0.00
b2875	1626	0.0	0.00	0.00
b2876	771	0.0	0.00	0.00
b2877	579	1345.0	1189.66	1150.18
b2878	3099	3773.0	2867.54	517.98
b2879	1329	0.0	0.00	0.00
b2880	776	0.0	0.00	0.00
b2881	2867	0.0	0.00	0.00
b2882	1401	0.0	0.00	0.00
b2883	1320	3.0	2.25	0.95
b2886	488	0.0	0.00	0.00
b2887	1919	0.0	0.00	0.00
b2888	1449	0.0	0.00	0.00
b2889	549	0.0	0.00	0.00
b2890	1518	0.0	0.00	0.00
b2891	1099	0.0	0.00	0.00
b2892	1734	62.0	62.00	20.02
b2893	711	1.0	0.37	0.29
b2894	897	1.0	0.51	0.32
b2895	522	3.0	2.33	2.50
b2896	388	0.0	0.00	0.00
b2897	247	0.0	0.00	0.00
b2898	981	1.0	1.00	0.57
b2899	660	0.0	0.00	0.00
b2900	312	0.0	0.00	0.00
b2901	1440	0.0	0.00	0.00
b2902	744	0.0	0.00	0.00
b2903	2874	0.0	0.00	0.00
b2904	390	5.0	2.55	3.66
b2905	1095	4.0	0.92	0.47
b2906	1203	0.0	0.00	0.00
b2907	1175	0.0	0.00	0.00
b2908	1322	0.0	0.00	0.00
b2909	579	0.0	0.00	0.00
b2910	330	0.0	0.00	0.00
b2911	183	0.0	0.00	0.00
b2912	549	0.0	0.00	0.00
b2913	1233	0.0	0.00	0.00
b2914	660	0.0	0.00	0.00
b2915	231	0.0	0.00	0.00
b2916	894	0.0	0.00	0.00
b2917	2137	0.0	0.00	0.00
b2918	988	0.0	0.00	0.00
b2919	786	0.0	0.00	0.00
b2920	1475	0.0	0.00	0.00
b2921	893	0.0	0.00	0.00
b2922	741	0.0	0.00	0.00
b2923	636	0.0	0.00	0.00
b2924	861	0.0	0.00	0.00
b2925	1080	0.0	0.00	0.00
b2926	1164	0.0	0.00	0.00
b2927	1020	0.0	0.00	0.00
b2928	710	0.0	0.00	0.00
b2929	506	0.0	0.00	0.00
b2930	962	0.0	0.00	0.00
b2933	1389	0.0	0.00	0.00
b2934	444	0.0	0.00	0.00
b2935	1992	0.0	0.00	0.00
b2936	759	0.0	0.00	0.00
b2937	921	0.0	0.00	0.00
b2938	1977	0.0	0.00	0.00
b2939	132	0.0	0.00	0.00
b2940	110	0.0	0.00	0.00
b2941	248	0.0	0.00	0.00
b2942	1155	0.0	0.00	0.00
b2943	1395	0.0	0.00	0.00
b2944	498	0.0	0.00	0.00
b2945	708	0.0	0.00	0.00
b2946	732	0.0	0.00	0.00
b2947	951	0.0	0.00	0.00
b2948	563	0.0	0.00	0.00
b2949	416	0.0	0.00	0.00
b2950	981	0.0	0.00	0.00
b2951	705	0.0	0.00	0.00
b2952	563	0.0	0.00	0.00
b2953	287	0.0	0.00	0.00
b2954	586	0.0	0.00	0.00
b2955	1129	0.0	0.00	0.00
b2956	1008	0.0	0.00	0.00
b2957	1047	0.0	0.00	0.00
b2958	720	0.0	0.00	0.00
b2959	326	0.0	0.00	0.00
b2960	719	0.0	0.00	0.00
b2961	1053	0.0	0.00	0.00
b2962	276	0.0	0.00	0.00
b2963	1080	1.0	1.00	0.52
b2964	1257	0.0	0.00	0.00
b2965	2136	0.0	0.00	0.00
b2966	708	0.0	0.00	0.00
b2967	76	0.0	0.00	0.00
b2968	537	0.0	0.00	0.00
b2969	801	0.0	0.00	0.00
b2970	996	0.0	0.00	0.00
b2971	411	0.0	0.00	0.00
b2972	810	0.0	0.00	0.00
b2975	1683	0.0	0.00	0.00
b2976	2172	0.0	0.00	0.00
b2977	405	0.0	0.00	0.00
b2979	1499	0.0	0.00	0.00
b2980	765	0.0	0.00	0.00
b2981	1171	0.0	0.00	0.00
b2982	979	0.0	0.00	0.00
b2983	1068	0.0	0.00	0.00
b2984	759	0.0	0.00	0.00
b2985	714	0.0	0.00	0.00
b2986	693	0.0	0.00	0.00
b2987	1500	18.0	8.87	3.31
b2988	1860	2.0	1.25	0.38
b2989	867	0.0	0.00	0.00
b2990	249	0.0	0.00	0.00
b2991	334	0.0	0.00	0.00
b2992	473	0.0	0.00	0.00
b2993	486	0.0	0.00	0.00
b2994	1699	0.0	0.00	0.00
b2995	1164	0.0	0.00	0.00
b2996	976	0.0	0.00	0.00
b2997	1119	0.0	0.00	0.00
b2998	288	0.0	0.00	0.00
b3001	1041	0.0	0.00	0.00
b3002	495	0.0	0.00	0.00
b3003	885	0.0	0.00	0.00
b3005	426	0.0	0.00	0.00
b3006	735	13.0	9.88	7.52
b3008	1188	0.0	0.00	0.00
b3009	660	0.0	0.00	0.00
b3010	957	0.0	0.00	0.00
b3011	1164	0.0	0.00	0.00
b3012	828	0.0	0.00	0.00
b3013	927	0.0	0.00	0.00
b3014	258	0.0	0.00	0.00
b3017	1413	0.0	0.00	0.00
b3018	738	0.0	0.00	0.00
b3019	2259	7.0	7.00	1.73
b3020	1608	0.0	0.00	0.00
b3021	396	0.0	0.00	0.00
b3022	297	1.0	0.43	0.81
b3023	483	0.0	0.00	0.00
b3024	393	0.0	0.00	0.00
b3025	656	0.0	0.00	0.00
b3026	1346	0.0	0.00	0.00
b3027	333	0.0	0.00	0.00
b3028	582	0.0	0.00	0.00
b3029	315	0.0	0.00	0.00
b3030	1893	17.0	17.00	5.03
b3031	581	0.0	0.00	0.00
b3032	827	0.0	0.00	0.00
b3033	423	0.0	0.00	0.00
b3034	630	0.0	0.00	0.00
b3035	1482	29.0	29.00	10.95
b3037	672	0.0	0.00	0.00
b3038	1161	0.0	0.00	0.00
b3039	816	0.0	0.00	0.00
b3040	774	0.0	0.00	0.00
b3041	654	0.0	0.00	0.00
b3042	291	0.0	0.00	0.00
b3043	552	0.0	0.00	0.00
b3044	323	0.0	0.00	0.00
b3045	863	0.0	0.00	0.00
b3046_1	71	0.0	0.00	0.00
b3046_2	2434	0.0	0.00	0.00
b3047	750	0.0	0.00	0.00
b3048	1065	0.0	0.00	0.00
b3049	201	0.0	0.00	0.00
b3050	630	0.0	0.00	0.00
b3051	1662	0.0	0.00	0.00
b3052	1434	0.0	0.00	0.00
b3053	2841	0.0	0.00	0.00
b3054	1302	0.0	0.00	0.00
b3055	621	0.0	0.00	0.00
b3056	1239	0.0	0.00	0.00
b3057	822	0.0	0.00	0.00
b3058	369	0.0	0.00	0.00
b3059	618	0.0	0.00	0.00
b3060	933	0.0	0.00	0.00
b3061	908	0.0	0.00	0.00
b3062	602	0.0	0.00	0.00
b3063	1464	16.0	14.81	5.66
b3064	1014	13.0	9.61	5.31
b3065	216	18.0	18.00	46.65
b3066	1746	0.0	0.00	0.00
b3067	1842	0.0	0.00	0.00
b3068	507	0.0	0.00	0.00
b3069	76	0.0	0.00	0.00
b3070	765	0.0	0.00	0.00
b3071	624	0.0	0.00	0.00
b3072	1521	0.0	0.00	0.00
b3073	1380	0.0	0.00	0.00
b3074	333	0.0	0.00	0.00
b3075	984	0.0	0.00	0.00
b3076	3089	0.0	0.00	0.00
b3077	446	0.0	0.00	0.00
b3078	1434	0.0	0.00	0.00
b3079	1071	0.0	0.00	0.00
b3080	2352	0.0	0.00	0.00
b3081	2019	0.0	0.00	0.00
b3082	413	0.0	0.00	0.00
b3083	311	0.0	0.00	0.00
b3084	1137	1.0	0.89	0.44
b3085	504	3.0	2.34	2.59
b3086	693	0.0	0.00	0.00
b3087	987	0.0	0.00	0.00
b3088	966	1.0	0.33	0.19
b3089	1245	0.0	0.00	0.00
b3090	552	0.0	0.00	0.00
b3091	1488	0.0	0.00	0.00
b3092	1413	0.0	0.00	0.00
b3093	1299	0.0	0.00	0.00
b3094	777	0.0	0.00	0.00
b3095	663	4.0	2.83	2.39
b3096	384	0.0	0.00	0.00
b3097	369	0.0	0.00	0.00
b3098	306	0.0	0.00	0.00
b3099	394	0.0	0.00	0.00
b3100	289	0.0	0.00	0.00
b3101	393	0.0	0.00	0.00
b3102	987	0.0	0.00	0.00
b3103	366	0.0	0.00	0.00
b3104	357	0.0	0.00	0.00
b3105	897	0.0	0.00	0.00
b3106	702	0.0	0.00	0.00
b3107	165	0.0	0.00	0.00
b3110	1332	0.0	0.00	0.00
b3113	390	0.0	0.00	0.00
b3114	2295	0.0	0.00	0.00
b3115	1209	0.0	0.00	0.00
b3116	1332	0.0	0.00	0.00
b3117	990	0.0	0.00	0.00
b3118	939	0.0	0.00	0.00
b3119	219	0.0	0.00	0.00
b3120	540	0.0	0.00	0.00
b3121	1188	0.0	0.00	0.00
b3123	377	0.0	0.00	0.00
b3124	1146	0.0	0.00	0.00
b3125	885	0.0	0.00	0.00
b3126	771	1.0	1.00	0.73
b3127	1335	0.0	0.00	0.00
b3128	1572	0.0	0.00	0.00
b3129	335	0.0	0.00	0.00
b3130	464	0.0	0.00	0.00
b3131	810	0.0	0.00	0.00
b3132	1281	0.0	0.00	0.00
b3133	474	0.0	0.00	0.00
b3134	402	0.0	0.00	0.00
b3135	504	0.0	0.00	0.00
b3136	1155	0.0	0.00	0.00
b3137	861	0.0	0.00	0.00
b3138	477	0.0	0.00	0.00
b3139	793	0.0	0.00	0.00
b3140	781	0.0	0.00	0.00
b3141	756	0.0	0.00	0.00
b3142	585	0.0	0.00	0.00
b3143	696	0.0	0.00	0.00
b3144	2517	0.0	0.00	0.00
b3145	1092	0.0	0.00	0.00
b3146	861	0.0	0.00	0.00
b3147	1994	0.0	0.00	0.00
b3148	353	0.0	0.00	0.00
b3149	591	0.0	0.00	0.00
b3150	576	0.0	0.00	0.00
b3151	1041	0.0	0.00	0.00
