n_genes_by_counts	total_counts	cellrank_n_genes_by_counts	cellrank_total_counts	cell_index
1012	1993.6461	24832	24885	24885
1483	1993.5947	21563	24886	24886
1286	1993.4825	23084	24887	24887
1038	1993.4738	24674	24888	24888
938	1993.3345	25207	24889	24889
1006	1993.2667	24865	24890	24890
1107	1993.1896	24255	24891	24891
980	1993.185	24994	24892	24892
923	1993.1143	25277	24893	24893
1009	1992.9999	24842	24894	24894
859	1992.954	25604	24895	24895
1136	1992.779	24066	24896	24896
999	1992.5708	24906	24897	24897
904	1992.3536	25396	24898	24898
1066	1992.0864	24521	24899	24899
864	1992.066	25587	24900	24900
1026	1992.018	24749	24901	24901
1062	1991.7576	24552	24902	24902
983	1991.5845	24977	24903	24903
960	1991.3422	25094	24904	24904
1115	1991.3268	24210	24905	24905
936	1991.2429	25214	24906	24906
989	1991.0835	24947	24907	24907
895	1990.7725	25434	24908	24908
1067	1990.737	24516	24909	24909
1055	1990.5089	24586	24910	24910
1031	1990.1691	24726	24911	24911
1017	1990.13	24811	24912	24912
1070	1990.0328	24497	24913	24913
1035	1989.8848	24697	24914	24914
1459	1989.7089	21743	24915	24915
1121	1989.3998	24164	24916	24916
1056	1989.2825	24584	24917	24917
919	1988.9772	25298	24918	24918
857	1988.9064	25618	24919	24919
1073	1988.8821	24473	24920	24920
1028	1988.8186	24741	24921	24921
1092	1988.7848	24347	24922	24922
870	1988.4712	25557	24923	24923
1041	1988.1322	24665	24924	24924
969	1987.9297	25047	24925	24925
1088	1987.8678	24375	24926	24926
1046	1987.7515	24628	24927	24927
1380	1987.5682	22383	24928	24928
1119	1987.483	24180	24929	24929
944	1987.4486	25173	24930	24930
1089	1987.3765	24363	24931	24931
1127	1987.3035	24126	24932	24932
1053	1987.215	24596	24933	24933
1084	1987.1366	24398	24934	24934
1044	1987.0232	24648	24935	24935
1066	1986.9108	24520	24936	24936
1265	1986.892	23216	24937	24937
907	1986.8148	25360	24938	24938
849	1986.6658	25660	24939	24939
973	1986.3525	25019	24940	24940
1094	1986.28	24338	24941	24941
947	1986.2428	25150	24942	24942
1105	1986.1875	24268	24943	24943
942	1985.8823	25182	24944	24944
931	1985.6855	25233	24945	24945
1701	1985.6228	19752	24946	24946
1027	1985.3973	24747	24947	24947
1044	1984.9861	24645	24948	24948
1014	1984.9221	24822	24949	24949
926	1984.3219	25264	24950	24950
864	1984.2424	25589	24951	24951
1054	1984.24	24588	24952	24952
1015	1984.236	24819	24953	24953
818	1984.2235	25800	24954	24954
916	1984.2069	25316	24955	24955
870	1983.7928	25555	24956	24956
1058	1983.5222	24572	24957	24957
1336	1983.1544	22722	24958	24958
1043	1983.1208	24654	24959	24959
849	1983.1172	25659	24960	24960
902	1983.1108	25403	24961	24961
969	1982.7341	25048	24962	24962
949	1982.4049	25145	24963	24963
1072	1982.3807	24474	24964	24964
994	1981.9883	24925	24965	24965
1268	1981.6283	23194	24966	24966
1244	1981.3191	23341	24967	24967
1023	1981.3096	24770	24968	24968
964	1981.1526	25070	24969	24969
983	1981.1204	24973	24970	24970
1035	1981.027	24698	24971	24971
1361	1981.0016	22541	24972	24972
930	1980.8916	25239	24973	24973
2038	1980.679	17030	24974	24974
856	1980.6543	25620	24975	24975
977	1980.6494	25000	24976	24976
887	1980.5594	25480	24977	24977
1280	1980.5103	23125	24978	24978
854	1979.9883	25634	24979	24979
867	1979.9092	25571	24980	24980
1041	1979.6796	24667	24981	24981
1349	1979.6708	22635	24982	24982
1001	1979.4846	24890	24983	24983
1037	1979.4452	24690	24984	24984
837	1979.1337	25718	24985	24985
990	1979.0632	24938	24986	24986
883	1979.009	25499	24987	24987
938	1978.2192	25205	24988	24988
1065	1977.9846	24527	24989	24989
919	1977.7903	25299	24990	24990
941	1977.6237	25190	24991	24991
858	1977.3157	25611	24992	24992
1008	1977.1542	24851	24993	24993
1000	1977.1365	24898	24994	24994
952	1977.1116	25129	24995	24995
942	1977.004	25184	24996	24996
892	1976.708	25447	24997	24997
914	1976.6746	25320	24998	24998
1403	1976.173	22218	24999	24999
851	1976.1017	25647	25000	25000
1041	1975.9354	24663	25001	25001
1203	1975.8792	23613	25002	25002
1025	1975.8348	24759	25003	25003
1008	1975.7131	24852	25004	25004
887	1975.506	25481	25005	25005
1263	1975.0283	23227	25006	25006
998	1974.923	24907	25007	25007
937	1974.8895	25213	25008	25008
1117	1974.8688	24190	25009	25009
965	1974.8656	25066	25010	25010
974	1974.8448	25013	25011	25011
807	1974.7892	25843	25012	25012
1024	1974.7495	24761	25013	25013
906	1974.7172	25376	25014	25014
1005	1974.7148	24867	25015	25015
1075	1974.5869	24459	25016	25016
1031	1974.4154	24727	25017	25017
844	1974.2256	25684	25018	25018
904	1973.7897	25391	25019	25019
832	1973.6306	25737	25020	25020
1315	1973.5013	22878	25021	25021
806	1973.2998	25847	25022	25022
892	1973.096	25444	25023	25023
906	1972.8876	25373	25024	25024
1053	1972.8551	24592	25025	25025
940	1972.8282	25194	25026	25026
908	1972.6068	25354	25027	25027
1204	1972.5643	23607	25028	25028
916	1972.3633	25315	25029	25029
866	1972.3027	25577	25030	25030
817	1972.2483	25804	25031	25031
989	1972.2423	24944	25032	25032
1082	1971.8489	24416	25033	25033
933	1971.6422	25227	25034	25034
1034	1971.57	24706	25035	25035
1002	1971.2957	24884	25036	25036
1018	1971.098	24805	25037	25037
987	1971.0693	24955	25038	25038
935	1970.9884	25222	25039	25039
964	1970.9036	25071	25040	25040
1059	1970.6869	24564	25041	25041
905	1970.5576	25390	25042	25042
927	1969.945	25257	25043	25043
1029	1969.841	24736	25044	25044
976	1969.7642	25007	25045	25045
1058	1969.3861	24573	25046	25046
848	1969.103	25664	25047	25047
982	1969.0972	24981	25048	25048
795	1968.929	25893	25049	25049
1120	1968.7253	24177	25050	25050
1081	1968.6885	24423	25051	25051
1062	1968.1879	24553	25052	25052
973	1967.9225	25017	25053	25053
842	1967.8993	25693	25054	25054
1075	1967.6353	24461	25055	25055
1001	1967.5175	24891	25056	25056
866	1967.4904	25576	25057	25057
988	1967.3575	24949	25058	25058
1031	1966.9982	24716	25059	25059
831	1966.913	25741	25060	25060
937	1966.8948	25210	25061	25061
862	1966.7712	25596	25062	25062
1043	1966.5421	24652	25063	25063
922	1966.5112	25284	25064	25064
832	1966.415	25736	25065	25065
1058	1966.3723	24567	25066	25066
890	1966.2192	25460	25067	25067
1035	1966.2037	24699	25068	25068
965	1966.101	25061	25069	25069
908	1966.0409	25353	25070	25070
1131	1965.8167	24096	25071	25071
980	1965.808	24992	25072	25072
1285	1965.7993	23092	25073	25073
1187	1965.7701	23729	25074	25074
961	1965.7075	25093	25075	25075
939	1965.6477	25201	25076	25076
1441	1965.5865	21908	25077	25077
829	1965.1544	25755	25078	25078
932	1964.6188	25230	25079	25079
1404	1964.3611	22212	25080	25080
1222	1964.2897	23479	25081	25081
1019	1964.2582	24797	25082	25082
1072	1964.1244	24479	25083	25083
883	1963.9117	25501	25084	25084
1040	1963.7896	24669	25085	25085
945	1963.4641	25167	25086	25086
1158	1963.2118	23926	25087	25087
929	1962.5927	25250	25088	25088
1035	1962.4391	24696	25089	25089
1200	1961.9635	23637	25090	25090
1049	1961.881	24614	25091	25091
1193	1961.8088	23688	25092	25092
941	1960.909	25187	25093	25093
1247	1960.9017	23325	25094	25094
838	1960.7971	25716	25095	25095
903	1960.4807	25400	25096	25096
972	1960.3663	25025	25097	25097
839	1960.1215	25710	25098	25098
1019	1959.9672	24793	25099	25099
1114	1959.4841	24219	25100	25100
1115	1959.4584	24207	25101	25101
962	1959.109	25087	25102	25102
979	1958.975	24995	25103	25103
843	1958.918	25689	25104	25104
1076	1958.9094	24454	25105	25105
857	1958.5642	25616	25106	25106
1211	1958.4312	23546	25107	25107
958	1958.3965	25103	25108	25108
890	1958.2603	25455	25109	25109
1015	1957.9209	24821	25110	25110
830	1957.8517	25747	25111	25111
1008	1957.8123	24845	25112	25112
961	1957.687	25090	25113	25113
1164	1957.5967	23886	25114	25114
941	1957.5728	25186	25115	25115
963	1957.4196	25080	25116	25116
1126	1957.4012	24138	25117	25117
1204	1957.2681	23600	25118	25118
850	1957.2019	25653	25119	25119
1194	1956.9628	23683	25120	25120
967	1956.414	25051	25121	25121
907	1956.1177	25366	25122	25122
1007	1955.6666	24858	25123	25123
1099	1955.5354	24302	25124	25124
886	1955.4847	25484	25125	25125
967	1955.2992	25053	25126	25126
847	1955.085	25666	25127	25127
959	1955.0131	25097	25128	25128
838	1955.0095	25711	25129	25129
1129	1954.9092	24112	25130	25130
1007	1954.6665	24857	25131	25131
1066	1954.6191	24519	25132	25132
984	1954.5249	24967	25133	25133
863	1954.3912	25590	25134	25134
999	1954.3337	24903	25135	25135
992	1954.2529	24934	25136	25136
863	1954.1204	25591	25137	25137
859	1954.0927	25603	25138	25138
855	1954.058	25628	25139	25139
929	1953.8309	25251	25140	25140
862	1953.4856	25595	25141	25141
930	1953.3721	25240	25142	25142
836	1952.6621	25725	25143	25143
1030	1952.6516	24728	25144	25144
852	1952.4648	25643	25145	25145
850	1952.3785	25650	25146	25146
990	1952.3262	24942	25147	25147
1187	1952.2751	23734	25148	25148
822	1951.9685	25784	25149	25149
1211	1951.6652	23548	25150	25150
1047	1951.6149	24625	25151	25151
1059	1951.6085	24561	25152	25152
991	1951.3694	24936	25153	25153
1264	1951.319	23220	25154	25154
1023	1951.2522	24768	25155	25155
977	1951.1921	25002	25156	25156
997	1951.1643	24916	25157	25157
902	1950.9985	25404	25158	25158
1007	1950.8743	24853	25159	25159
977	1950.8308	25005	25160	25160
907	1950.6941	25369	25161	25161
1203	1950.6901	23608	25162	25162
888	1950.5808	25468	25163	25163
1087	1950.4335	24383	25164	25164
926	1950.1503	25263	25165	25165
896	1949.9379	25421	25166	25166
969	1949.9196	25046	25167	25167
987	1949.8735	24957	25168	25168
829	1949.4888	25752	25169	25169
812	1949.4501	25822	25170	25170
866	1949.3947	25581	25171	25171
1058	1949.1649	24569	25172	25172
943	1949.0532	25179	25173	25173
941	1948.8215	25192	25174	25174
923	1948.811	25275	25175	25175
927	1948.7971	25258	25176	25176
909	1948.7085	25345	25177	25177
1394	1948.6766	22297	25178	25178
1013	1948.6233	24827	25179	25179
1000	1948.581	24895	25180	25180
919	1948.449	25301	25181	25181
1123	1948.2848	24152	25182	25182
876	1947.7705	25539	25183	25183
847	1947.707	25670	25184	25184
1028	1947.5897	24739	25185	25185
1023	1947.4	24771	25186	25186
1045	1947.2218	24640	25187	25187
1148	1947.1821	23989	25188	25188
922	1946.9266	25279	25189	25189
1048	1946.6777	24621	25190	25190
1583	1946.5532	20740	25191	25191
1185	1946.2349	23745	25192	25192
987	1945.7659	24958	25193	25193
1002	1945.5629	24886	25194	25194
858	1944.9431	25606	25195	25195
919	1944.7133	25296	25196	25196
961	1944.5745	25092	25197	25197
808	1944.425	25841	25198	25198
856	1944.3274	25619	25199	25199
982	1944.0153	24979	25200	25200
963	1943.9176	25078	25201	25201
966	1942.9637	25054	25202	25202
1108	1942.8806	24251	25203	25203
920	1942.7605	25292	25204	25204
964	1942.7178	25072	25205	25205
918	1942.5048	25305	25206	25206
867	1942.3746	25570	25207	25207
924	1942.0598	25273	25208	25208
1003	1942.0593	24881	25209	25209
1021	1941.9043	24785	25210	25210
926	1941.8823	25262	25211	25211
933	1941.8529	25226	25212	25212
1041	1940.8794	24666	25213	25213
829	1940.686	25753	25214	25214
824	1940.4376	25778	25215	25215
1630	1940.3287	20353	25216	25216
1102	1940.093	24285	25217	25217
883	1939.8661	25504	25218	25218
1089	1939.8359	24366	25219	25219
909	1939.547	25352	25220	25220
787	1939.1398	25941	25221	25221
1030	1938.9436	24731	25222	25222
1157	1938.3295	23929	25223	25223
833	1938.298	25733	25224	25224
1081	1938.0442	24422	25225	25225
950	1937.9303	25133	25226	25226
1027	1937.7672	24744	25227	25227
835	1937.3574	25727	25228	25228
945	1937.3318	25162	25229	25229
818	1937.1211	25801	25230	25230
903	1936.1603	25398	25231	25231
1153	1936.0151	23958	25232	25232
933	1935.9329	25224	25233	25233
936	1935.9076	25215	25234	25234
921	1935.8473	25288	25235	25235
1175	1935.719	23815	25236	25236
829	1935.5839	25751	25237	25237
914	1935.1937	25324	25238	25238
1037	1935.158	24688	25239	25239
1254	1935.1338	23285	25240	25240
984	1935.0217	24968	25241	25241
844	1934.5181	25682	25242	25242
1068	1934.1519	24508	25243	25243
1251	1934.1115	23300	25244	25244
896	1933.8134	25419	25245	25245
890	1933.6855	25462	25246	25246
985	1933.1028	24964	25247	25247
889	1933.0405	25465	25248	25248
1088	1933.0385	24373	25249	25249
870	1932.8799	25553	25250	25250
950	1932.8668	25134	25251	25251
910	1932.7228	25341	25252	25252
867	1932.6722	25573	25253	25253
1106	1932.6173	24261	25254	25254
966	1932.5731	25058	25255	25255
1034	1932.5098	24704	25256	25256
906	1932.473	25377	25257	25257
973	1932.3152	25021	25258	25258
1202	1932.2588	23627	25259	25259
844	1932.1306	25688	25260	25260
938	1932.0647	25208	25261	25261
1387	1931.9376	22343	25262	25262
1165	1931.6069	23879	25263	25263
939	1931.5786	25203	25264	25264
815	1931.3339	25811	25265	25265
909	1931.0416	25348	25266	25266
798	1930.867	25872	25267	25267
896	1930.8511	25423	25268	25268
966	1930.8483	25060	25269	25269
810	1930.7803	25831	25270	25270
884	1930.6697	25497	25271	25271
975	1930.5696	25010	25272	25272
821	1930.3925	25790	25273	25273
1083	1930.0826	24404	25274	25274
872	1930.0243	25546	25275	25275
807	1930.0087	25844	25276	25276
1015	1929.8754	24820	25277	25277
988	1929.7805	24952	25278	25278
1067	1929.6713	24512	25279	25279
1001	1929.6401	24892	25280	25280
989	1929.6019	24945	25281	25281
1089	1929.3796	24365	25282	25282
786	1929.33	25947	25283	25283
907	1928.9119	25361	25284	25284
815	1928.7787	25809	25285	25285
877	1928.5126	25532	25286	25286
1075	1928.4736	24460	25287	25287
998	1928.2987	24909	25288	25288
1284	1928.0133	23096	25289	25289
1051	1927.9619	24603	25290	25290
1126	1927.744	24139	25291	25291
987	1927.476	24954	25292	25292
829	1926.9545	25754	25293	25293
983	1926.888	24975	25294	25294
888	1926.7988	25474	25295	25295
897	1926.7534	25414	25296	25296
921	1926.5186	25289	25297	25297
814	1926.5171	25818	25298	25298
984	1926.1512	24969	25299	25299
949	1926.0165	25139	25300	25300
965	1925.9635	25065	25301	25301
963	1925.9336	25081	25302	25302
851	1925.8588	25648	25303	25303
915	1925.761	25317	25304	25304
842	1925.701	25694	25305	25305
763	1925.1953	26033	25306	25306
888	1925.0261	25470	25307	25307
840	1924.9304	25708	25308	25308
885	1924.9152	25491	25309	25309
838	1924.7505	25713	25310	25310
888	1924.5343	25467	25311	25311
1025	1924.4137	24755	25312	25312
854	1924.3694	25636	25313	25313
1101	1923.7914	24294	25314	25314
1107	1923.6444	24256	25315	25315
1104	1923.6423	24274	25316	25316
1026	1922.9945	24748	25317	25317
1043	1922.9836	24657	25318	25318
905	1922.8026	25380	25319	25319
1225	1922.6766	23461	25320	25320
955	1922.517	25115	25321	25321
1102	1922.3748	24287	25322	25322
900	1922.3513	25406	25323	25323
943	1922.2793	25180	25324	25324
917	1921.5723	25309	25325	25325
959	1921.314	25100	25326	25326
857	1921.2449	25615	25327	25327
905	1921.0239	25384	25328	25328
838	1920.8225	25715	25329	25329
1220	1920.5826	23488	25330	25330
982	1920.5367	24980	25331	25331
911	1920.4423	25334	25332	25332
790	1920.4296	25924	25333	25333
884	1920.2269	25496	25334	25334
974	1920.2194	25016	25335	25335
1020	1920.1389	24790	25336	25336
874	1920.0886	25543	25337	25337
881	1920.023	25511	25338	25338
893	1919.9012	25441	25339	25339
768	1919.803	26010	25340	25340
815	1919.6936	25815	25341	25341
972	1919.5309	25030	25342	25342
917	1919.2968	25308	25343	25343
878	1919.0393	25526	25344	25344
907	1919.0061	25362	25345	25345
971	1918.9232	25033	25346	25346
837	1918.6696	25719	25347	25347
756	1918.4503	26072	25348	25348
837	1918.4216	25720	25349	25349
925	1918.3774	25266	25350	25350
896	1918.2076	25425	25351	25351
830	1918.2053	25745	25352	25352
846	1917.9227	25675	25353	25353
1166	1917.7397	23876	25354	25354
821	1917.5789	25788	25355	25355
1018	1917.5764	24804	25356	25356
929	1917.31	25246	25357	25357
819	1917.1482	25798	25358	25358
914	1917.1328	25327	25359	25359
1042	1916.9882	24662	25360	25360
887	1916.931	25477	25361	25361
941	1916.9114	25191	25362	25362
840	1916.8357	25707	25363	25363
942	1916.6865	25183	25364	25364
1313	1916.6798	22890	25365	25365
1046	1916.475	24630	25366	25366
930	1916.2653	25241	25367	25367
855	1916.2249	25630	25368	25368
885	1916.1655	25492	25369	25369
881	1916.0164	25513	25370	25370
849	1915.9626	25656	25371	25371
882	1915.811	25509	25372	25372
1120	1915.7539	24172	25373	25373
820	1915.2424	25793	25374	25374
763	1915.2179	26032	25375	25375
848	1915.1378	25663	25376	25376
924	1915.0457	25274	25377	25377
797	1914.8206	25882	25378	25378
1418	1914.763	22089	25379	25379
911	1914.7451	25332	25380	25380
903	1913.7803	25402	25381	25381
1124	1913.5017	24147	25382	25382
825	1912.8619	25775	25383	25383
945	1912.8214	25166	25384	25384
971	1912.8113	25035	25385	25385
986	1912.5873	24960	25386	25386
797	1911.9027	25881	25387	25387
921	1911.6445	25286	25388	25388
856	1911.6244	25622	25389	25389
765	1911.579	26027	25390	25390
982	1911.1108	24986	25391	25391
1022	1911.0281	24779	25392	25392
758	1911.0216	26058	25393	25393
870	1910.5265	25554	25394	25394
921	1910.2151	25290	25395	25395
974	1909.3193	25014	25396	25396
907	1909.2981	25367	25397	25397
972	1909.2097	25027	25398	25398
989	1909.1957	24946	25399	25399
803	1908.0646	25863	25400	25400
844	1907.8173	25685	25401	25401
844	1907.6473	25681	25402	25402
954	1907.1592	25118	25403	25403
964	1907.0568	25074	25404	25404
896	1906.9819	25422	25405	25405
971	1906.978	25036	25406	25406
970	1906.9177	25042	25407	25407
1005	1906.8972	24868	25408	25408
755	1906.826	26080	25409	25409
903	1906.3585	25397	25410	25410
842	1906.3279	25695	25411	25411
1008	1906.2054	24848	25412	25412
1095	1906.1715	24328	25413	25413
1065	1905.9594	24528	25414	25414
897	1905.6007	25416	25415	25415
790	1905.4438	25922	25416	25416
867	1905.4272	25566	25417	25417
842	1905.3301	25692	25418	25418
833	1905.2501	25731	25419	25419
1195	1905.0775	23676	25420	25420
821	1904.7385	25789	25421	25421
838	1904.6492	25712	25422	25422
909	1904.6405	25350	25423	25423
883	1904.6389	25498	25424	25424
917	1904.5026	25311	25425	25425
1038	1904.3906	24676	25426	25426
779	1904.2046	25973	25427	25427
981	1904.0791	24988	25428	25428
1224	1903.9353	23465	25429	25429
805	1903.5217	25854	25430	25430
891	1903.2512	25451	25431	25431
947	1902.9984	25153	25432	25432
1178	1902.996	23797	25433	25433
2046	1902.6459	16959	25434	25434
794	1902.6377	25902	25435	25435
827	1902.5905	25764	25436	25436
895	1902.5607	25433	25437	25437
1181	1902.4799	23779	25438	25438
866	1902.2709	25575	25439	25439
815	1902.2261	25814	25440	25440
804	1902.1891	25861	25441	25441
1202	1901.8766	23625	25442	25442
1016	1901.746	24815	25443	25443
1161	1901.7211	23912	25444	25444
787	1901.6511	25944	25445	25445
959	1901.2233	25101	25446	25446
907	1900.934	25371	25447	25447
1205	1900.3658	23593	25448	25448
917	1900.32	25310	25449	25449
950	1900.2247	25135	25450	25450
1028	1900.0205	24742	25451	25451
784	1899.6133	25961	25452	25452
1023	1899.5667	24769	25453	25453
810	1898.9788	25830	25454	25454
960	1898.7374	25095	25455	25455
792	1898.6882	25913	25456	25456
794	1898.6688	25899	25457	25457
882	1898.6351	25505	25458	25458
894	1898.0922	25438	25459	25459
1169	1897.9729	23856	25460	25460
734	1897.9468	26170	25461	25461
788	1897.9075	25938	25462	25462
894	1897.8636	25437	25463	25463
919	1897.7899	25300	25464	25464
790	1897.6669	25927	25465	25465
810	1897.4691	25829	25466	25466
974	1897.393	25015	25467	25467
814	1896.8925	25817	25468	25468
927	1896.839	25259	25469	25469
860	1896.786	25601	25470	25470
883	1896.673	25500	25471	25471
1198	1896.6107	23662	25472	25472
1101	1896.5117	24293	25473	25473
795	1896.2611	25896	25474	25474
986	1896.0297	24962	25475	25475
850	1895.6123	25654	25476	25476
1001	1895.4725	24887	25477	25477
1530	1895.2463	21171	25478	25478
927	1895.243	25261	25479	25479
790	1894.9862	25926	25480	25480
888	1894.9628	25466	25481	25481
797	1894.8896	25885	25482	25482
1213	1894.7175	23523	25483	25483
887	1894.345	25478	25484	25484
798	1893.9779	25876	25485	25485
773	1893.5504	25987	25486	25486
752	1893.2491	26091	25487	25487
926	1893.1606	25265	25488	25488
761	1893.1162	26044	25489	25489
911	1892.6692	25336	25490	25490
820	1892.1864	25796	25491	25491
845	1891.7694	25680	25492	25492
870	1891.2202	25559	25493	25493
962	1891.2145	25088	25494	25494
856	1891.1848	25624	25495	25495
779	1891.1366	25972	25496	25496
911	1890.9495	25335	25497	25497
752	1890.9276	26092	25498	25498
1022	1890.4446	24778	25499	25499
800	1890.2062	25869	25500	25500
846	1890.1302	25674	25501	25501
856	1889.8091	25625	25502	25502
757	1889.762	26064	25503	25503
880	1889.713	25523	25504	25504
910	1889.6237	25343	25505	25505
986	1889.416	24961	25506	25506
955	1889.3646	25113	25507	25507
1093	1889.1927	24344	25508	25508
857	1889.0527	25617	25509	25509
970	1888.8416	25045	25510	25510
804	1888.6163	25856	25511	25511
892	1888.5737	25449	25512	25512
742	1888.4714	26137	25513	25513
852	1888.4385	25641	25514	25514
900	1888.2799	25409	25515	25515
929	1888.2316	25247	25516	25516
844	1888.026	25686	25517	25517
946	1887.8802	25158	25518	25518
830	1887.636	25746	25519	25519
882	1887.4648	25508	25520	25520
759	1887.1063	26056	25521	25521
798	1887.0955	25878	25522	25522
907	1887.0085	25359	25523	25523
918	1886.8931	25303	25524	25524
847	1886.7014	25669	25525	25525
956	1886.6472	25110	25526	25526
931	1886.5089	25236	25527	25527
1030	1885.9972	24732	25528	25528
910	1885.8152	25337	25529	25529
868	1885.6185	25564	25530	25530
851	1885.4246	25649	25531	25531
820	1885.3643	25794	25532	25532
955	1885.0266	25112	25533	25533
825	1884.7859	25773	25534	25534
962	1884.7631	25086	25535	25535
841	1884.5912	25699	25536	25536
792	1884.3455	25915	25537	25537
761	1884.1761	26046	25538	25538
949	1883.6364	25143	25539	25539
746	1883.508	26117	25540	25540
782	1883.3285	25968	25541	25541
921	1883.0592	25287	25542	25542
913	1883.0162	25329	25543	25543
1050	1882.4825	24606	25544	25544
914	1882.4407	25323	25545	25545
1059	1881.97	24559	25546	25546
784	1881.9072	25964	25547	25547
770	1881.8916	26005	25548	25548
924	1881.7911	25272	25549	25549
880	1880.9629	25521	25550	25550
847	1880.9551	25667	25551	25551
879	1880.693	25525	25552	25552
1088	1880.6168	24372	25553	25553
811	1880.5452	25827	25554	25554
897	1880.4773	25415	25555	25555
945	1880.4342	25165	25556	25556
793	1880.426	25911	25557	25557
936	1880.0066	25219	25558	25558
815	1879.8638	25812	25559	25559
794	1879.65	25900	25560	25560
842	1879.4302	25690	25561	25561
1028	1879.1478	24740	25562	25562
786	1878.9532	25951	25563	25563
885	1878.8457	25493	25564	25564
809	1878.7438	25836	25565	25565
920	1878.7318	25294	25566	25566
891	1878.6383	25454	25567	25567
1208	1878.509	23576	25568	25568
896	1878.3962	25420	25569	25569
857	1878.1284	25612	25570	25570
866	1878.0837	25578	25571	25571
748	1877.9104	26108	25572	25572
844	1877.822	25687	25573	25573
800	1877.4111	25868	25574	25574
789	1877.1277	25934	25575	25575
877	1876.941	25533	25576	25576
1139	1876.4464	24048	25577	25577
922	1876.1238	25278	25578	25578
751	1876.0682	26094	25579	25579
892	1876.0353	25445	25580	25580
799	1876.0272	25871	25581	25581
886	1875.7245	25488	25582	25582
923	1875.6761	25276	25583	25583
798	1875.5798	25875	25584	25584
817	1875.392	25803	25585	25585
774	1874.7317	25984	25586	25586
936	1874.5131	25217	25587	25587
881	1874.1335	25514	25588	25588
757	1873.879	26063	25589	25589
978	1873.7672	24997	25590	25590
794	1873.4686	25901	25591	25591
809	1873.4651	25834	25592	25592
949	1873.2539	25140	25593	25593
851	1872.8035	25646	25594	25594
858	1872.522	25607	25595	25595
841	1871.9989	25698	25596	25596
770	1871.6912	25997	25597	25597
870	1871.6476	25556	25598	25598
734	1871.6267	26171	25599	25599
884	1871.2487	25495	25600	25600
770	1870.9962	26003	25601	25601
840	1870.9357	25705	25602	25602
1103	1870.3846	24281	25603	25603
948	1870.375	25146	25604	25604
747	1870.2762	26111	25605	25605
965	1870.2383	25062	25606	25606
741	1870.2244	26139	25607	25607
886	1870.1746	25483	25608	25608
872	1869.8522	25548	25609	25609
977	1869.661	25001	25610	25610
746	1869.2382	26116	25611	25611
984	1869.1707	24970	25612	25612
910	1868.9374	25339	25613	25613
973	1868.6825	25023	25614	25614
1447	1868.5731	21847	25615	25615
789	1868.5393	25933	25616	25616
861	1868.5208	25598	25617	25617
856	1868.0354	25621	25618	25618
895	1868.0243	25431	25619	25619
1144	1867.9723	24011	25620	25620
830	1867.9553	25748	25621	25621
905	1867.9044	25389	25622	25622
851	1867.6158	25644	25623	25623
1117	1867.4094	24191	25624	25624
896	1867.3339	25427	25625	25625
896	1867.1597	25426	25626	25626
894	1867.035	25435	25627	25627
976	1866.9208	25009	25628	25628
771	1866.391	25995	25629	25629
830	1866.2762	25749	25630	25630
795	1866.121	25894	25631	25631
938	1866.11	25204	25632	25632
907	1865.9836	25364	25633	25633
928	1865.951	25255	25634	25634
892	1865.4547	25448	25635	25635
871	1865.3617	25550	25636	25636
758	1865.1132	26062	25637	25637
869	1864.5859	25560	25638	25638
876	1864.502	25538	25639	25639
771	1863.6475	25996	25640	25640
819	1863.3501	25799	25641	25641
823	1863.3331	25779	25642	25642
919	1862.9753	25297	25643	25643
753	1862.9418	26088	25644	25644
904	1862.8583	25393	25645	25645
791	1862.4562	25916	25646	25646
762	1862.0808	26042	25647	25647
755	1862.058	26074	25648	25648
755	1862.0172	26079	25649	25649
828	1861.7261	25758	25650	25650
827	1860.9355	25767	25651	25651
894	1860.6023	25439	25652	25652
864	1860.0092	25585	25653	25653
849	1859.9939	25661	25654	25654
983	1859.9065	24974	25655	25655
880	1859.7635	25522	25656	25656
890	1859.75	25456	25657	25657
809	1859.2416	25833	25658	25658
872	1858.8694	25547	25659	25659
1013	1858.6298	24826	25660	25660
754	1858.1893	26082	25661	25661
831	1858.052	25743	25662	25662
915	1857.8701	25318	25663	25663
773	1857.8197	25986	25664	25664
930	1857.6848	25243	25665	25665
845	1857.4788	25679	25666	25666
826	1856.78	25770	25667	25667
725	1856.7474	26213	25668	25668
1152	1856.7153	23970	25669	25669
882	1856.4983	25506	25670	25670
890	1856.4905	25457	25671	25671
741	1855.4268	26141	25672	25672
957	1855.2842	25106	25673	25673
947	1855.1003	25152	25674	25674
936	1854.9547	25216	25675	25675
958	1854.4785	25104	25676	25676
916	1854.2527	25314	25677	25677
905	1854.0311	25387	25678	25678
732	1853.9835	26181	25679	25679
994	1853.9403	24924	25680	25680
898	1853.915	25412	25681	25681
1045	1853.5535	24634	25682	25682
900	1853.2756	25408	25683	25683
747	1853.1494	26113	25684	25684
890	1852.805	25458	25685	25685
797	1852.7025	25879	25686	25686
858	1852.6251	25608	25687	25687
914	1852.4424	25326	25688	25688
768	1852.1753	26012	25689	25689
733	1852.162	26176	25690	25690
743	1852.1251	26128	25691	25691
773	1851.6317	25989	25692	25692
885	1851.6001	25494	25693	25693
755	1851.4995	26075	25694	25694
945	1851.44	25161	25695	25695
787	1851.031	25940	25696	25696
751	1850.9346	26098	25697	25697
